command,kind,type,default,prefix,module,platform_text,runtime_editable,startup_only,in_default_engine,in_scalability,scalability_group,scalability_sections,current_project_values,test_method,safe_test_values,config_target,test_priority,skip_or_review_reason,baseline_fps,test_fps,fps_delta_percent,quality_impact,recommendation,project_setting_value,notes,usage,help,flags
nDisplay.render.softsync.VBlankBackEdgeThreshold,CVar,float,0.002f,nDisplay,通用,All,false,true,false,false,false,,,startup_restart_required,0;0.001;0.002;0.003,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`nDisplay.render.softsync.VBlankBackEdgeThreshold=<值>` / `nDisplay.render.softsync.VBlankBackEdgeThreshold <值>` 或 INI 中配置,Unsafe period of time after conventional V-blank pulse,ECVF_ReadOnly
nDisplay.render.softsync.VBlankBasisUpdate,CVar,int32,0,nDisplay,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`nDisplay.render.softsync.VBlankBasisUpdate=<值>` / `nDisplay.render.softsync.VBlankBasisUpdate <值>` 或 INI 中配置,Update VBlank basis periodically to avoid time drifting (0 = disabled),ECVF_ReadOnly
nDisplay.render.softsync.VBlankBasisUpdatePeriod,CVar,float,120.f,nDisplay,通用,All,false,true,false,false,false,,,startup_restart_required,0;60;120;180,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`nDisplay.render.softsync.VBlankBasisUpdatePeriod=<值>` / `nDisplay.render.softsync.VBlankBasisUpdatePeriod <值>` 或 INI 中配置,VBlank basis update period in seconds,ECVF_ReadOnly
nDisplay.render.softsync.VBlankFrontEdgeThreshold,CVar,float,0.003f,nDisplay,通用,All,false,true,false,false,false,,,startup_restart_required,0;0.0015;0.003;0.0045,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`nDisplay.render.softsync.VBlankFrontEdgeThreshold=<值>` / `nDisplay.render.softsync.VBlankFrontEdgeThreshold <值>` 或 INI 中配置,Unsafe period of time before conventional V-blank pulse,ECVF_ReadOnly
nDisplay.render.softsync.VBlankThresholdSleepMultipler,CVar,float,1.5f,nDisplay,通用,All,false,true,false,false,false,,,startup_restart_required,0;0.75;1.5;2.25,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`nDisplay.render.softsync.VBlankThresholdSleepMultipler=<值>` / `nDisplay.render.softsync.VBlankThresholdSleepMultipler <值>` 或 INI 中配置,Multiplier applied to a VBlank threshold to compute sleep time for safely leaving an unsafe zone,ECVF_ReadOnly
nDisplay.sync.diag.VBlankMonitoring,CVar,int32,0,nDisplay,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`nDisplay.sync.diag.VBlankMonitoring=<值>` / `nDisplay.sync.diag.VBlankMonitoring <值>` 或 INI 中配置,Sync diagnostics: V-blank monitoring\n,ECVF_ReadOnly
nDisplay.sync.nvidia.FrameCompletionLimit,CVar,int32,120,nDisplay,渲染管线,All,false,true,false,false,false,,,startup_restart_required,0;1;60;120;240,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`nDisplay.sync.nvidia.FrameCompletionLimit=<值>` / `nDisplay.sync.nvidia.FrameCompletionLimit <值>` 或 INI 中配置,Sets a limit to the number of frames it waits for GPU completion.\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
nDisplay.sync.nvidia.PostBarrierJoinSleep,CVar,float,0.f,nDisplay,后处理,All,false,true,false,false,false,,,startup_restart_required,0,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`nDisplay.sync.nvidia.PostBarrierJoinSleep=<值>` / `nDisplay.sync.nvidia.PostBarrierJoinSleep <值>` 或 INI 中配置,Forces thread delay after joining the barrier\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
nDisplay.sync.nvidia.PostPresentAlignment,CVar,bool,false,nDisplay,后处理,All,false,true,false,false,false,,,startup_restart_required,1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`nDisplay.sync.nvidia.PostPresentAlignment=<值>` / `nDisplay.sync.nvidia.PostPresentAlignment <值>` 或 INI 中配置,Sync nodes on a network barrier after frame presentation\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
nDisplay.sync.nvidia.PreInitAlignment,CVar,bool,true,nDisplay,通用,All,false,true,false,false,false,,,startup_restart_required,0,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`nDisplay.sync.nvidia.PreInitAlignment=<值>` / `nDisplay.sync.nvidia.PreInitAlignment <值>` 或 INI 中配置,Aligns RHI threads before initializing synchronization subsystem.,ECVF_ReadOnly | ECVF_RenderThreadSafe
nDisplay.sync.nvidia.PrePresentAlignmentLimit,CVar,int32,120,nDisplay,通用,All,false,true,false,false,false,,,startup_restart_required,0;1;60;120;240,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`nDisplay.sync.nvidia.PrePresentAlignmentLimit=<值>` / `nDisplay.sync.nvidia.PrePresentAlignmentLimit <值>` 或 INI 中配置,Sets a limit to the number of times (frames) a sync barrier is enforced before calling nvidia presentation.\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
nDisplay.sync.nvidia.UsePresentBarrierPolicy,CVar,bool,true,nDisplay,通用,All,false,true,false,false,false,,,startup_restart_required,0,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`nDisplay.sync.nvidia.UsePresentBarrierPolicy=<值>` / `nDisplay.sync.nvidia.UsePresentBarrierPolicy <值>` 或 INI 中配置,NVIDIA Present Barrier synchronization policy (experimental),ECVF_ReadOnly
nne.hlsl.ModelOptimization,CVar,int32,1,nne,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`nne.hlsl.ModelOptimization=<值>` / `nne.hlsl.ModelOptimization <值>` 或 INI 中配置,Allows model optimizations when model are cooked for the HLSL runtime.\n,ECVF_ReadOnly #endif
r.128BitBPPSCompilation.Allow,CVar,bool,true,r,通用,All,false,true,false,false,false,,,startup_restart_required,0,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.128BitBPPSCompilation.Allow=<值>` / `r.128BitBPPSCompilation.Allow <值>` 或 INI 中配置,Whether or not to allow 128 Bit BasePass Pixel Shader compilation on platforms which require them.\n,ECVF_RenderThreadSafe | ECVF_ReadOnly
r.AllowGlobalClipPlane,CVar,int32,0,r,RHI/底层渲染接口,All,false,true,true,false,false,,Config/DefaultEngine.ini:283=False,startup_restart_required,0;1,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.AllowGlobalClipPlane=<值>` / `r.AllowGlobalClipPlane <值>` 或 INI 中配置,"Enables mesh shaders to support a global clip plane, needed for planar reflections, which adds about 15% BasePass GPU cost on PS4.",ECVF_ReadOnly | ECVF_RenderThreadSafe
r.AllowHDR,CVar,int32,0,r,通用,All,false,true,false,false,false,,Config/DefaultEngine.ini:282=1,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.AllowHDR=<值>` / `r.AllowHDR <值>` 或 INI 中配置,Creates an HDR compatible swap-chain and enables HDR display output.,ECVF_ReadOnly
r.AllowStaticLighting,CVar,int32,1,r,渲染调试/可视化,All,false,true,true,false,false,,Config/DefaultEngine.ini:300=False,startup_restart_required,0;1,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.AllowStaticLighting=<值>` / `r.AllowStaticLighting <值>` 或 INI 中配置,,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.AllowStaticLightingInWorldPartitionMaps,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.AllowStaticLightingInWorldPartitionMaps=<值>` / `r.AllowStaticLightingInWorldPartitionMaps <值>` 或 INI 中配置,,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Android.DisableASTCSupport,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Android.DisableASTCSupport=<值>` / `r.Android.DisableASTCSupport <值>` 或 INI 中配置,,ECVF_ReadOnly
r.Android.DisableOpenGLES31Support,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Android.DisableOpenGLES31Support=<值>` / `r.Android.DisableOpenGLES31Support <值>` 或 INI 中配置,,ECVF_ReadOnly
r.Android.DisableVulkanSM5Support,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Android.DisableVulkanSM5Support=<值>` / `r.Android.DisableVulkanSM5Support <值>` 或 INI 中配置,,ECVF_ReadOnly
r.Android.DisableVulkanSupport,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Android.DisableVulkanSupport=<值>` / `r.Android.DisableVulkanSupport <值>` 或 INI 中配置,,ECVF_ReadOnly
r.Android.OverrideExternalTextureSupport,CVar,int32,0,r,光线追踪,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Android.OverrideExternalTextureSupport=<值>` / `r.Android.OverrideExternalTextureSupport <值>` 或 INI 中配置,,ECVF_ReadOnly
r.AndroidDisableThreadedRendering,CVar,int32,0,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.AndroidDisableThreadedRendering=<值>` / `r.AndroidDisableThreadedRendering <值>` 或 INI 中配置,,ECVF_ReadOnly
r.AndroidDisableThreadedRenderingFirstLoad,CVar,int32,0,r,通用,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.AndroidDisableThreadedRenderingFirstLoad=<值>` / `r.AndroidDisableThreadedRenderingFirstLoad <值>` 或 INI 中配置,,ECVF_ReadOnly
r.AnimSequenceTransformProvider.HalfPrecision,CVar,bool,false,r,通用,All,false,true,false,false,false,,,startup_restart_required,1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.AnimSequenceTransformProvider.HalfPrecision=<值>` / `r.AnimSequenceTransformProvider.HalfPrecision <值>` 或 INI 中配置,Pack sequence transforms as 16-bit floats. Halves sequence buffer memory with minor precision loss.\n,ECVF_ReadOnly
r.AOAsyncBuildQueue,CVar,string,,r,GI,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.AOAsyncBuildQueue=<值>` / `r.AOAsyncBuildQueue <值>` 或 INI 中配置,Whether to asynchronously build distance field volume data from meshes.,ECVF_Default | ECVF_ReadOnly
r.AOAverageObjectsPerCullTile,CVar,string,,r,GI,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.AOAverageObjectsPerCullTile=<值>` / `r.AOAverageObjectsPerCullTile <值>` 或 INI 中配置,"Determines how much memory should be allocated in distance field object culling data structures.  Too much = memory waste, too little = flickering due to buffer overflow.",ECVF_RenderThreadSafe | ECVF_ReadOnly
r.AsyncPipelineCompile,CVar,int32,(int32)EPSOCompileAsyncMode::All,r,渲染管线,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.AsyncPipelineCompile=<值>` / `r.AsyncPipelineCompile <值>` 或 INI 中配置,0 to Create PSOs at the moment they are requested\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.AutoAttachGPUReshape,CVar,string,,r,通用,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.AutoAttachGPUReshape=<值>` / `r.AutoAttachGPUReshape <值>` 或 INI 中配置,Automatically loads GPU-Reshape on startup,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.BasePassOutputsVelocity,CVar,int32,-1,r,后处理,All,false,true,false,false,false,,,startup_restart_required,-2;-1;0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.BasePassOutputsVelocity=<值>` / `r.BasePassOutputsVelocity <值>` 或 INI 中配置,Deprecated CVar. Use r.VelocityOutputPass instead.\n,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.Cache.LightingCacheDimension,CVar,string,,r,通用,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Cache.LightingCacheDimension=<值>` / `r.Cache.LightingCacheDimension <值>` 或 INI 中配置,Dimensions of the lighting cache.  This should be a multiple of r.LightingCacheMovableObjectAllocationSize for least waste.,ECVF_ReadOnly
r.Cache.LightingCacheMovableObjectAllocationSize,CVar,string,,r,通用,All,false,true,false,false,false,,,startup_restart_required,,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.Cache.LightingCacheMovableObjectAllocationSize=<值>` / `r.Cache.LightingCacheMovableObjectAllocationSize <值>` 或 INI 中配置,Resolution of the interpolation sample volume used to light a dynamic object.  \n,ECVF_ReadOnly
r.ClearCoatNormal,CVar,int32,0,r,材质,All,false,true,true,false,false,,Config/DefaultEngine.ini:272=True,startup_restart_required,0;1,DefaultEngine.ini [/Script/Engine.RendererSettings],P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.ClearCoatNormal=<值>` / `r.ClearCoatNormal <值>` 或 INI 中配置,0 to disable clear coat normal.\n,ECVF_ReadOnly
r.ClusteredDeferredShading.EnableForProject,CVar,int32,1,r,Nanite,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.ClusteredDeferredShading.EnableForProject=<值>` / `r.ClusteredDeferredShading.EnableForProject <值>` 或 INI 中配置,Enables Clustered Deferred Shading rendering and shader code.,ECVF_ReadOnly | ECVF_RenderThreadSafe
r.CompileShadersForDevelopment,CVar,int32,1,r,材质,All,false,true,false,false,false,,,startup_restart_required,0;1,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.CompileShadersForDevelopment=<值>` / `r.CompileShadersForDevelopment <值>` 或 INI 中配置,,ECVF_ReadOnly
r.CookMemory.DistanceFieldsEstimate,CVar,bool,true,r,GI,All,false,true,false,false,false,,,startup_restart_required,0,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.CookMemory.DistanceFieldsEstimate=<值>` / `r.CookMemory.DistanceFieldsEstimate <值>` 或 INI 中配置,Enable memory estimates for distance field asset cooks,ECVF_ReadOnly
r.CookMemory.DistanceFieldsEstimateRatio,CVar,int32,15,r,GI,All,false,true,false,false,false,,,startup_restart_required,0;1;7;15;30,Manual source/config review required,P2,ReadOnly/startup-only; requires editor restart or startup config pass.,,,,untested,untested,,,`r.CookMemory.DistanceFieldsEstimateRatio=<值>` / `r.CookMemory.DistanceFieldsEstimateRatio <值>` 或 INI 中配置,Configurable ratio for the distance field memory estimate,ECVF_ReadOnly
